sampRate, 100,
sampRateUnits, Hz,
scale, 8192,
scaleUnits, G,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-777,471,8334,0.71,-0.094849,0.057495,1.0173,0.71,-0.091427,0.057059,0.99459,0.71,-0.092767,0.057983,1.0084,0.71,-0.094059,0.059011,1.0235,0.71
-750,478,8332,0.72,-0.091553,0.05835,1.0171,0.72,-0.091416,0.057009,0.99371,0.72,-0.092689,0.057925,1.0074,0.72,-0.094025,0.058849,1.0215,0.72
-759,486,8333,0.73,-0.092651,0.059326,1.0172,0.73,-0.091474,0.056994,0.99358,0.73,-0.092726,0.057915,1.0076,0.73,-0.093805,0.058498,1.0178,0.73
-769,475,8324,0.74,-0.093872,0.057983,1.0161,0.74,-0.091599,0.057014,0.99416,0.74,-0.092873,0.057949,1.009,0.74,-0.093515,0.058096,1.014,0.74
-778,477,8336,0.75,-0.094971,0.058228,1.0176,0.75,-0.091784,0.057068,0.99542,0.75,-0.093113,0.058021,1.0113,0.75,-0.093291,0.057796,1.0116,0.75
-777,477,8321,0.76,-0.094849,0.058228,1.0157,0.76,-0.092024,0.057151,0.99731,0.76,-0.09342,0.058117,1.0143,0.76,-0.093235,0.057704,1.0114,0.76
-771,474,8324,0.77,-0.094116,0.057861,1.0161,0.77,-0.092311,0.057261,0.99974,0.77,-0.093759,0.058224,1.0175,0.77,-0.093378,0.057841,1.0136,0.77
-759,484,8325,0.78,-0.092651,0.059082,1.0162,0.78,-0.092635,0.057393,1.0026,0.78,-0.094095,0.058326,1.0206,0.78,-0.09367,0.058134,1.0171,0.78
-756,470,8334,0.79,-0.092285,0.057373,1.0173,0.79,-0.092986,0.057542,1.0059,0.79,-0.094393,0.058408,1.0232,0.79,-0.09401,0.058449,1.0207,0.79
-774,473,8369,0.8,-0.094482,0.057739,1.0216,0.8,-0.093353,0.057704,1.0094,0.8,-0.094626,0.058459,1.0251,0.8,-0.09429,0.058647,1.0229,0.8
