sampRate, 100,
sampRateUnits, Hz,
scale, 1.312000e+02,
scaleUnits, dps,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-1,-93,31,0.53,-0.007622,-0.70884,0.23628,0.53,0.87211,-2.2646,1.068,0.53,-0.34781,-0.5465,0.39444,0.53,-0.085766,-0.14097,0.76607,0.53
-20,-104,25,0.54,-0.15244,-0.79268,0.19055,0.54,1.0459,-2.4488,2.1631,0.54,-0.27836,-0.40002,0.46478,0.54,0.022564,0.25892,0.61414,0.54
-15,-99,42,0.55,-0.11433,-0.75457,0.32012,0.55,1.1914,-2.5859,3.224,0.55,-0.17299,-0.29082,0.51547,0.55,0.10933,0.24688,0.30441,0.55
-3,-100,39,0.56,-0.022866,-0.7622,0.29726,0.56,1.3037,-2.6709,4.218,0.56,-0.043611,-0.23312,0.53989,0.56,0.13681,-0.1916,-0.037213,0.56
10,-97,38,0.57,0.07622,-0.73933,0.28963,0.57,1.3785,-2.7,5.1137,0.57,0.094416,-0.23559,0.53426,0.57,0.092928,-0.8887,-0.26471,0.57
13,-94,35,0.58,0.099085,-0.71646,0.26677,0.58,1.4126,-2.6711,5.882,0.58,0.22396,-0.30003,0.49818,0.58,-0.0036888,-1.5575,-0.27348,0.58
-10,-107,22,0.59,-0.07622,-0.81555,0.16768,0.59,1.404,-2.5839,6.4972,0.59,0.32815,-0.42094,0.43481,0.59,-0.11176,-1.9098,-0.047065,0.59
-12,-102,35,0.6,-0.091463,-0.77744,0.26677,0.6,1.3519,-2.4397,6.9374,0.6,0.39243,-0.58581,0.35066,0.6,-0.1851,-1.7797,0.33156,0.6
3,-91,56,0.61,0.022866,-0.6936,0.42683,0.61,1.2569,-2.2417,7.1858,0.61,0.40645,-0.77639,0.25491,0.61,-0.19275,-1.2005,0.7106,0.61
-3,-89,38,0.62,-0.022866,-0.67835,0.28963,0.62,1.1206,-1.9945,7.2309,0.62,0.36551,-0.9706,0.15848,0.62,-0.13275,-0.40015,0.93077,0.62
-4,-111,48,0.63,-0.030488,-0.84604,0.36585,0.63,0.94636,-1.7047,7.0669,0.63,0.27134,-1.1451,0.072815,0.63,-0.033571,0.28851,0.89265,0.63
-22,-97,42,0.64,-0.16768,-0.73933,0.32012,0.64,0.73832,-1.38,6.6945,0.64,0.13221,-1.2779,0.0084931,0.64,0.057762,0.56543,0.60154,0.64
-22,-83,35,0.65,-0.16768,-0.63262,0.26677,0.65,0.50196,-1.0293,6.1205,0.65,-0.037775,-1.3512,-0.026007,0.65,0.095957,0.29385,0.16969,0.65
-13,-97,37,0.66,-0.099085,-0.73933,0.28201,0.66,0.24366,-0.66274,5.3579,0.66,-0.22018,-1.3537,-0.025423,0.66,0.057592,-0.43366,-0.22675,0.66
3,-97,34,0.67,0.022866,-0.73933,0.25915,0.67,-0.029377,-0.29084,4.4258,0.67,-0.39422,-1.2823,0.011544,0.67,-0.047717,-1.3248,-0.41988,0.67
-11,-101,32,0.68,-0.083841,-0.76982,0.2439,0.68,-0.30938,0.075315,3.3486,0.68,-0.53921,-1.1423,0.081908,0.68,-0.18028,-2.0039,-0.32166,0.68
-20,-112,35,0.69,-0.15244,-0.85366,0.26677,0.69,-0.58818,0.42463,2.1557,0.69,-0.63707,-0.94787,0.17858,0.69,-0.28657,-2.1701,0.035455,0.69
-21,-101,34,0.7,-0.16006,-0.76982,0.25915,0.7,-0.85747,0.74628,0.88065,0.7,-0.67456,-0.72009,0.29105,0.7,-0.32214,-1.7291,0.50751,0.7
-15,-92,38,0.71,-0.11433,-0.70122,0.28963,0.71,-1.1091,1.0301,-0.43987,0.71,-0.64514,-0.48496,0.40649,0.71,-0.27133,-0.843,0.89593,0.71
-14,-81,35,0.72,-0.10671,-0.61738,0.26677,0.72,-1.3352,1.2666,-1.767,0.72,-0.55001,-0.27038,0.51119,0.72,-0.15524,0.12803,1.03,0.72
-19,-88,35,0.73,-0.14482,-0.67073,0.26677,0.73,-1.5285,1.448,-3.0609,0.73,-0.39826,-0.10287,0.59217,0.73,-0.023791,0.77207,0.84073,0.73
-19,-100,34,0.74,-0.14482,-0.7622,0.25915,0.74,-1.6827,1.5674,-4.2819,0.74,-0.20614,-0.0043104,0.63874,0.74,0.065066,0.79977,0.39484,0.74
-17,-95,33,0.75,-0.12957,-0.72409,0.25152,0.75,-1.7924,1.6202,-5.3914,0.75,0.004654,0.010872,0.64392,0.75,0.070453,0.17389,-0.12833,0.75
-22,-103,31,0.76,-0.16768,-0.78506,0.23628,0.76,-1.8534,1.6032,-6.3537,0.76,0.20934,-0.062239,0.60539,0.76,-0.012759,-0.86399,-0.50841,0.76
-20,-99,33,0.77,-0.15244,-0.75457,0.25152,0.77,-1.8631,1.5157,-7.1365,0.77,0.38294,-0.2181,0.52599,0.77,-0.1502,-1.8852,-0.57621,0.77
-20,-96,33,0.78,-0.15244,-0.73171,0.25152,0.78,-1.8201,1.3587,-7.7123,0.78,0.50325,-0.44093,0.41364,0.78,-0.28144,-2.45,-0.28791,0.78
-18,-91,41,0.79,-0.1372,-0.6936,0.3125,0.79,-1.7248,1.1355,-8.0591,0.79,0.55365,-0.70626,0.28057,0.79,-0.34549,-2.2957,0.25115,0.79
-1,-91,34,0.8,-0.007622,-0.6936,0.25915,0.8,-1.579,0.85141,-8.1615,0.8,0.52531,-0.98349,0.14205,0.8,-0.30774,-1.457,0.82521,0.8
5,-85,39,0.81,0.03811,-0.64787,0.29726,0.81,-1.3861,0.5138,-8.0109,0.81,0.41855,-1.2394,0.014729,0.81,-0.17669,-0.26366,1.1954,0.81
-4,-91,39,0.82,-0.030488,-0.6936,0.29726,0.82,-1.151,0.13166,-7.6062,0.82,0.24317,-1.4419,-0.08536,0.82,-0.0027058,0.78848,1.2001,0.82
-21,-100,43,0.83,-0.16006,-0.7622,0.32774,0.83,-0.88007,-0.28441,-6.9539,0.83,0.017615,-1.5644,-0.14471,0.83,0.14164,1.2431,0.82687,0.83
-26,-101,59,0.84,-0.19817,-0.76982,0.4497,0.84,-0.5807,-0.7226,-6.0682,0.84,-0.23291,-1.5886,-0.15412,0.84,0.19178,0.88064,0.22289,0.84
-22,-87,44,0.85,-0.16768,-0.66311,0.33537,0.85,-0.2614,-1.1701,-4.9705,0.85,-0.47925,-1.5074,-0.10994,0.85,0.1195,-0.1775,-0.36174,0.85
-6,-89,42,0.86,-0.045732,-0.67835,0.32012,0.86,0.068585,-1.6137,-3.6891,0.86,-0.6916,-1.3264,-0.014861,0.86,-0.052946,-1.507,-0.67683,0.86
-4,-78,41,0.87,-0.030488,-0.59451,0.3125,0.87,0.39948,-2.0399,-2.2584,0.87,-0.84318,-1.0633,0.1222,0.87,-0.25978,-2.5495,-0.57893,0.87
-15,-98,38,0.88,-0.11433,-0.74695,0.28963,0.88,0.7213,-2.4354,-0.71807,0.88,-0.91347,-0.74642,0.28682,0.88,-0.41761,-2.8465,-0.096512,0.88
-32,-110,31,0.89,-0.2439,-0.83841,0.23628,0.89,1.0241,-2.7875,0.88794,0.89,-0.89103,-0.4118,0.46058,0.89,-0.4601,-2.2399,0.57583,0.89
-33,-104,28,0.9,-0.25152,-0.79268,0.21341,0.9,1.2984,-3.0847,2.5128,0.9,-0.77516,-0.099066,0.62305,0.9,-0.3669,-0.95157,1.1546,0.9
-20,-92,41,0.91,-0.15244,-0.70122,0.3125,0.91,1.5354,-3.3168,4.108,0.91,-0.5764,0.15321,0.75421,0.91,-0.17416,0.49556,1.3855,0.91
2,-79,40,0.92,0.015244,-0.60213,0.30488,0.92,1.7269,-3.4752,5.6247,0.92,-0.31574,0.31219,0.83682,0.92,0.03857,1.4895,1.1539,0.92
-6,-79,39,0.93,-0.045732,-0.60213,0.29726,0.93,1.8665,-3.5535,7.0156,0.93,-0.022404,0.35499,0.85864,0.93,0.18062,1.5875,0.53969,0.93
